game_id,team,opp,plays,expl20,expl15,epa_sum,succ,pass_plays,pace_secs,pace_plays,rz_trips,rz_td,season,game_date,old_game_id
,ARI,MIN,64,5,7,14.013528070102195,29,37,1391.0,43,4,2,2015,2015-12-10,2015121000
,MIN,ARI,63,7,9,2.9380622045418,27,39,993.0,31,3,2,2015,2015-12-10,2015121000
,BUF,PHI,68,4,7,10.200361178893155,29,37,1116.0,35,3,2,2015,2015-12-13,2015121300
,PHI,BUF,71,3,6,-1.5048185960593492,29,39,899.0,42,3,2,2015,2015-12-13,2015121300
,NYJ,TEN,71,4,8,15.567400789332789,29,37,603.0,22,4,3,2015,2015-12-13,2015121301
,TEN,NYJ,58,4,8,-7.895985664787576,20,45,90.0,4,2,1,2015,2015-12-13,2015121301
,CIN,PIT,54,6,10,9.808821528500664,27,39,281.0,10,5,2,2015,2015-12-13,2015121302
,PIT,CIN,67,2,8,10.485201872748204,29,41,935.0,32,3,2,2015,2015-12-13,2015121302
,HOU,NE,51,4,4,-23.120416612135013,13,30,548.0,16,2,0,2015,2015-12-13,2015121303
,NE,HOU,61,3,4,2.435495000722135,27,33,812.0,27,3,3,2015,2015-12-13,2015121303
,IND,JAX,69,5,5,-28.662781084710403,20,46,911.0,32,3,0,2015,2015-12-13,2015121304
,JAX,IND,62,4,9,2.391412122535946,25,33,731.0,27,5,5,2015,2015-12-13,2015121304
,KC,LAC,50,4,6,8.031297421911729,24,25,769.0,24,1,1,2015,2015-12-13,2015121305
,LAC,KC,66,4,8,-5.170776931137474,19,48,851.0,30,2,0,2015,2015-12-13,2015121305
,CHI,WAS,56,6,7,10.502909941140794,25,34,217.0,7,3,3,2015,2015-12-13,2015121306
,WAS,CHI,66,3,7,15.218948468810812,37,34,1152.0,34,3,3,2015,2015-12-13,2015121306
,ATL,CAR,60,3,3,-18.929779063690138,18,45,132.0,4,2,0,2015,2015-12-13,2015121307
,CAR,ATL,59,6,9,17.619591878472654,26,29,272.0,9,6,5,2015,2015-12-13,2015121307
,NO,TB,76,4,6,12.923105084966792,35,43,1410.0,49,4,3,2015,2015-12-13,2015121308
,TB,NO,49,3,5,4.406285857390299,21,30,517.0,17,2,2,2015,2015-12-13,2015121308
,DET,LA,68,0,8,-5.893816988551319,32,49,1277.0,37,2,2,2015,2015-12-13,2015121309
,LA,DET,51,5,6,3.8569882561521167,22,23,788.0,29,2,2,2015,2015-12-13,2015121309
,CLE,SF,70,8,10,11.251690937381994,33,33,1412.0,44,4,3,2015,2015-12-13,2015121310
,SF,CLE,54,1,5,-12.59011487472024,17,37,571.0,20,1,1,2015,2015-12-13,2015121310
,DEN,LV,77,2,5,-17.88837662111716,30,56,1181.0,36,3,0,2015,2015-12-13,2015121311
,LV,DEN,52,3,4,-21.344319176532252,10,33,428.0,17,3,2,2015,2015-12-13,2015121311
,DAL,GB,51,3,4,-10.108993858890482,18,31,543.0,17,2,1,2015,2015-12-13,2015121312
,GB,DAL,79,3,8,13.945074454824788,40,37,1307.0,42,5,4,2015,2015-12-13,2015121312
,BAL,SEA,54,5,9,-15.581543407130471,18,41,604.0,20,3,0,2015,2015-12-13,2015121313
,SEA,BAL,66,4,8,27.48372320960377,37,33,1238.0,39,6,5,2015,2015-12-13,2015121313
,MIA,NYG,62,3,6,6.876673327417738,28,41,1060.0,37,5,3,2015,2015-12-14,2015121400
,NYG,MIA,61,4,5,14.85993862629593,35,31,1148.0,37,5,4,2015,2015-12-14,2015121400
,LA,TB,49,3,8,9.99886329469171,22,19,294.0,8,5,4,2015,2015-12-17,2015121700
,TB,LA,76,6,10,12.071677669773804,39,49,282.0,10,4,2,2015,2015-12-17,2015121700
,DAL,NYJ,56,3,7,-12.16170125582635,21,35,974.0,31,4,1,2015,2015-12-19,2015121900
,NYJ,DAL,66,4,6,0.15177435406862816,28,41,1144.0,38,4,2,2015,2015-12-19,2015121900
,CAR,NYG,76,6,13,13.022498394439307,33,47,728.0,30,6,5,2015,2015-12-20,2015122000
,NYG,CAR,73,5,6,4.585558739177193,28,46,703.0,27,6,5,2015,2015-12-20,2015122000
,ARI,PHI,72,4,12,19.218996168770104,39,35,1183.0,40,6,4,2015,2015-12-20,2015122001
,PHI,ARI,63,6,9,-10.566687867159594,25,43,712.0,29,4,2,2015,2015-12-20,2015122001
,CHI,MIN,62,1,3,-8.252294638106049,31,42,153.0,4,2,2,2015,2015-12-20,2015122002
,MIN,CHI,57,4,8,20.285598720210196,22,21,774.0,23,5,5,2015,2015-12-20,2015122002
,ATL,JAX,67,3,6,0.7642989141562545,26,36,1209.0,38,5,2,2015,2015-12-20,2015122003
,JAX,ATL,59,7,10,-4.412032431733905,29,39,671.0,21,3,2,2015,2015-12-20,2015122003
,HOU,IND,64,4,6,-6.999723585528845,23,30,905.0,27,4,1,2015,2015-12-20,2015122004
,IND,HOU,53,1,3,-9.986325554550431,20,34,967.0,30,2,1,2015,2015-12-20,2015122004
,NE,TEN,63,3,7,9.966312377623384,25,37,489.0,14,4,2,2015,2015-12-20,2015122005
,TEN,NE,60,3,6,-17.73407020350114,21,39,333.0,8,2,2,2015,2015-12-20,2015122005
,BAL,KC,67,3,5,-18.555762218635365,27,47,352.0,12,3,2,2015,2015-12-20,2015122006
,KC,BAL,54,3,3,8.577890706613317,25,28,458.0,13,3,2,2015,2015-12-20,2015122006
,BUF,WAS,64,5,10,13.888550810156739,31,32,236.0,7,5,3,2015,2015-12-20,2015122007
,WAS,BUF,54,5,8,24.30576437690551,31,29,620.0,19,5,5,2015,2015-12-20,2015122007
,CLE,SEA,52,3,4,2.807502957298612,17,35,693.0,24,3,1,2015,2015-12-20,2015122008
,SEA,CLE,67,4,7,18.11429829935875,36,32,931.0,31,5,3,2015,2015-12-20,2015122008
,GB,LV,68,3,5,-13.969926425732488,21,41,875.0,34,6,2,2015,2015-12-20,2015122009
,LV,GB,74,6,10,-14.503893079867723,26,49,747.0,26,4,2,2015,2015-12-20,2015122009
,DEN,PIT,70,3,8,-2.980458760870709,27,46,761.0,26,4,4,2015,2015-12-20,2015122010
,PIT,DEN,71,2,8,-0.041301591846650165,30,57,533.0,17,5,4,2015,2015-12-20,2015122010
,LAC,MIA,72,6,10,16.994134586422504,34,37,721.0,20,6,4,2015,2015-12-20,2015122011
,MIA,LAC,55,3,4,-7.225105594866056,16,36,388.0,11,2,2,2015,2015-12-20,2015122011
,CIN,SF,61,3,5,-11.229584717716326,17,25,745.0,23,4,3,2015,2015-12-20,2015122012
,SF,CIN,70,2,7,-14.755465501721037,24,53,643.0,19,3,2,2015,2015-12-20,2015122012
,DET,NO,49,6,9,17.108455075180565,32,28,331.0,9,6,5,2015,2015-12-21,2015122100
,NO,DET,71,4,8,11.80047368489789,32,53,414.0,13,5,3,2015,2015-12-21,2015122100
,LAC,LV,74,5,6,-4.922908158640482,27,49,929.0,32,3,2,2015,2015-12-24,2015122400
,LV,LAC,65,3,5,-5.970941783007964,24,41,1054.0,32,4,2,2015,2015-12-24,2015122400
,PHI,WAS,76,2,8,-6.336964551742916,33,60,717.0,31,4,3,2015,2015-12-26,2015122600
,WAS,PHI,71,5,11,14.855280789431289,29,49,1226.0,43,6,4,2015,2015-12-26,2015122600
,JAX,NO,55,5,8,12.774616400516596,29,40,169.0,6,4,4,2015,2015-12-27,2015122700
,NO,JAX,68,7,11,34.43591546364943,32,36,464.0,15,7,5,2015,2015-12-27,2015122700
,IND,MIA,53,3,6,2.4779633490653405,22,31,831.0,25,3,2,2015,2015-12-27,2015122701
,MIA,IND,70,5,9,0.691672689422909,29,45,790.0,22,5,1,2015,2015-12-27,2015122701
,NE,NYJ,54,4,6,-2.1184447499082126,19,33,753.0,21,2,1,2015,2015-12-27,2015122702
,NYJ,NE,69,5,11,8.548075652059897,28,42,1254.0,38,4,3,2015,2015-12-27,2015122702
,HOU,TEN,66,2,5,5.556696455759188,25,27,244.0,8,5,3,2015,2015-12-27,2015122703
,TEN,HOU,64,3,4,-19.301263878172794,24,53,265.0,8,2,1,2015,2015-12-27,2015122703
,CLE,KC,66,4,6,0.194223930705969,26,30,327.0,11,2,1,2015,2015-12-27,2015122704
,KC,CLE,50,2,3,-0.4429809322324919,19,23,975.0,30,2,2,2015,2015-12-27,2015122704
,DET,SF,65,4,6,9.169410246707848,31,40,1201.0,36,7,3,2015,2015-12-27,2015122705
,SF,DET,59,6,7,-4.244437398737509,27,36,1070.0,39,2,2,2015,2015-12-27,2015122705
,MIN,NYG,65,5,8,5.95125714068585,25,28,751.0,24,7,4,2015,2015-12-27,2015122706
,NYG,MIN,58,3,5,-20.895852666330963,24,38,321.0,11,4,2,2015,2015-12-27,2015122706
,ATL,CAR,59,3,8,9.7267629246196,23,31,1332.0,35,3,2,2015,2015-12-27,2015122707
,CAR,ATL,52,1,6,-0.5513033341437357,28,32,1200.0,35,2,1,2015,2015-12-27,2015122707
,CHI,TB,67,1,5,2.792216455147872,30,28,1279.0,39,4,2,2015,2015-12-27,2015122708
,TB,CHI,53,4,10,2.1652132973657965,26,29,900.0,29,4,3,2015,2015-12-27,2015122708
,BUF,DAL,58,6,11,1.9226703475527405,25,21,1178.0,36,5,2,2015,2015-12-27,2015122709
,DAL,BUF,55,5,6,-4.016297763010552,21,31,1161.0,35,1,0,2015,2015-12-27,2015122709
,ARI,GB,54,3,8,5.236710640154533,27,30,792.0,21,4,3,2015,2015-12-27,2015122710
,GB,ARI,64,3,4,-29.555922813416725,19,39,445.0,13,3,1,2015,2015-12-27,2015122710
,LA,SEA,51,2,3,4.074634931790673,22,23,569.0,17,2,2,2015,2015-12-27,2015122711
,SEA,LA,67,3,7,-9.016460442825522,26,45,259.0,7,3,2,2015,2015-12-27,2015122711
,BAL,PIT,72,2,6,9.579850523477793,32,41,1324.0,43,4,2,2015,2015-12-27,2015122712
,PIT,BAL,57,4,8,-5.447518832780249,25,37,700.0,22,3,2,2015,2015-12-27,2015122712
,CIN,DEN,69,1,5,5.504890990920508,29,37,1215.0,34,2,2,2015,2015-12-28,2015122800
,DEN,CIN,63,3,5,5.918114383754897,31,42,305.0,10,4,2,2015,2015-12-28,2015122800
,BUF,NYJ,72,2,5,-4.191807335471472,22,30,1396.0,43,4,2,2015,2016-01-03,2016010300
,NYJ,BUF,55,3,7,-5.5331494667213015,19,38,277.0,10,3,2,2015,2016-01-03,2016010300
,MIA,NE,71,7,11,6.4186871131323855,29,39,1158.0,44,4,2,2015,2016-01-03,2016010301
,NE,MIA,53,2,2,-12.43412406559826,14,27,842.0,28,2,1,2015,2016-01-03,2016010301
,BAL,CIN,76,2,9,-13.095441778370724,28,55,894.0,39,2,1,2015,2016-01-03,2016010302
,CIN,BAL,56,3,4,6.349942040712289,23,30,985.0,32,4,3,2015,2016-01-03,2016010302
,CLE,PIT,76,3,7,-24.822409124736495,27,53,1358.0,46,5,0,2015,2016-01-03,2016010303
,PIT,CLE,54,5,10,-2.3367611990214057,21,37,868.0,31,4,3,2015,2016-01-03,2016010303
,HOU,JAX,74,4,4,1.477094856083968,33,43,715.0,24,3,2,2015,2016-01-03,2016010304
,JAX,HOU,54,4,6,-32.70899379795516,13,40,251.0,9,3,0,2015,2016-01-03,2016010304
,IND,TEN,68,1,5,0.2949007151061377,27,39,929.0,34,3,2,2015,2016-01-03,2016010305
,TEN,IND,56,2,5,-6.11749374786518,22,30,521.0,19,3,3,2015,2016-01-03,2016010305
,KC,LV,63,2,8,5.60077461395484,28,25,912.0,27,5,3,2015,2016-01-03,2016010306
,LV,KC,54,1,3,-9.527506701585185,17,38,396.0,14,2,1,2015,2016-01-03,2016010306
,DAL,WAS,68,10,13,0.46083683143892973,31,52,295.0,9,5,3,2015,2016-01-03,2016010307
,WAS,DAL,60,7,8,19.25080901179654,25,27,242.0,6,7,4,2015,2016-01-03,2016010307
,NYG,PHI,80,6,11,6.3966086216037406,38,44,1152.0,43,6,3,2015,2016-01-03,2016010308
,PHI,NYG,63,5,7,16.631101706403925,33,39,1011.0,36,4,4,2015,2016-01-03,2016010308
,CHI,DET,52,5,7,0.3954147577990428,22,27,779.0,23,4,2,2015,2016-01-03,2016010309
,DET,CHI,61,4,5,9.665702181428193,28,43,1186.0,37,3,3,2015,2016-01-03,2016010309
,GB,MIN,74,4,8,-13.097276782910905,27,49,831.0,26,4,1,2015,2016-01-03,2016010310
,MIN,GB,49,3,5,-1.6550885603221086,17,22,891.0,30,2,1,2015,2016-01-03,2016010310
,ATL,NO,63,5,7,9.415074590925085,30,37,1377.0,46,3,2,2015,2016-01-03,2016010311
,NO,ATL,63,6,6,10.48584550784535,28,43,1021.0,35,5,2,2015,2016-01-03,2016010311
,CAR,TB,60,5,10,10.15645639751282,31,30,981.0,31,5,5,2015,2016-01-03,2016010312
,TB,CAR,70,7,8,-8.022006545134108,28,48,421.0,14,3,1,2015,2016-01-03,2016010312
,DEN,LAC,63,7,12,-2.3684432405961684,29,33,853.0,34,5,3,2015,2016-01-03,2016010313
,LAC,DEN,67,2,3,-11.552574312364174,24,38,1375.0,40,2,2,2015,2016-01-03,2016010313
,ARI,SEA,57,1,6,-10.666656364204094,22,44,159.0,4,2,1,2015,2016-01-03,2016010314
,SEA,ARI,68,4,7,14.606968771634623,33,33,762.0,22,7,4,2015,2016-01-03,2016010314
,LA,SF,71,2,3,-0.40959924996077746,29,38,1404.0,40,3,1,2015,2016-01-03,2016010315
,SF,LA,74,9,10,-3.365629263994842,26,45,872.0,33,5,1,2015,2016-01-03,2016010315
,CAR,DEN,65,1,7,6.846199416868691,28,33,943.0,30,3,2,2016,2016-09-08,2016090800
,DEN,CAR,55,5,6,3.484702387400348,26,28,767.0,23,4,3,2016,2016-09-08,2016090800
,ATL,TB,64,4,8,5.2811415632655,28,43,753.0,20,5,2,2016,2016-09-11,2016091100
,TB,ATL,58,5,8,9.13956811876133,26,32,711.0,28,5,4,2016,2016-09-11,2016091100
,BAL,BUF,63,3,5,-2.789307574070324,28,38,914.0,34,2,1,2016,2016-09-11,2016091101
,BUF,BAL,48,1,3,-8.054157534182353,18,24,785.0,23,1,1,2016,2016-09-11,2016091101
,CHI,HOU,54,2,7,-14.155096745883741,19,34,833.0,28,2,2,2016,2016-09-11,2016091102
,HOU,CHI,70,4,6,2.669843758171631,29,37,1473.0,44,5,2,2016,2016-09-11,2016091102
,GB,JAX,58,4,6,9.451595976522883,24,34,1211.0,41,5,3,2016,2016-09-11,2016091103
,JAX,GB,67,6,6,-1.2035688748503275,26,42,1107.0,37,4,2,2016,2016-09-11,2016091103
,KC,LAC,70,5,7,10.700428209444022,37,51,315.0,10,5,4,2016,2016-09-11,2016091104
,LAC,KC,68,4,6,13.18809959005321,38,37,608.0,16,5,3,2016,2016-09-11,2016091104
,LV,NO,65,7,9,20.197898716437095,31,39,788.0,26,5,4,2016,2016-09-11,2016091105
,NO,LV,62,6,10,22.92625687284372,33,40,985.0,35,7,4,2016,2016-09-11,2016091105
,CIN,NYJ,55,6,8,7.391556986014757,25,37,954.0,32,4,2,2016,2016-09-11,2016091106
,NYJ,CIN,65,3,9,2.2580986800141,26,35,1320.0,41,5,2,2016,2016-09-11,2016091106
,CLE,PHI,50,4,7,-16.99143718913399,17,29,464.0,19,2,1,2016,2016-09-11,2016091107
,PHI,CLE,73,3,9,6.176534281037007,31,39,1186.0,40,5,3,2016,2016-09-11,2016091107
,MIN,TEN,60,3,7,0.0035518614047367336,22,33,900.0,29,3,0,2016,2016-09-11,2016091108
,TEN,MIN,66,2,6,-15.773359531692444,32,44,1349.0,42,3,2,2016,2016-09-11,2016091108
,MIA,SEA,53,3,4,-11.783504120149507,14,33,798.0,26,3,1,2016,2016-09-11,2016091109
,SEA,MIA,78,2,5,-11.285647171216922,36,46,1395.0,47,3,1,2016,2016-09-11,2016091109
,DAL,NYG,73,1,5,2.594058968074326,29,43,1659.0,49,3,1,2016,2016-09-11,2016091110
,NYG,DAL,54,3,6,5.762690805876607,25,30,753.0,28,3,3,2016,2016-09-11,2016091110
,DET,IND,63,4,7,23.060131852242453,35,40,997.0,32,5,5,2016,2016-09-11,2016091111
,IND,DET,68,4,10,20.937420415938686,33,49,431.0,15,4,4,2016,2016-09-11,2016091111
,ARI,NE,59,4,7,11.94191924045171,32,40,195.0,9,3,3,2016,2016-09-11,2016091112
,NE,ARI,65,4,6,6.292638089897432,26,35,1153.0,35,3,2,2016,2016-09-11,2016091112
,PIT,WAS,67,5,10,20.288196713084226,37,38,1096.0,35,5,5,2016,2016-09-12,2016091200
,WAS,PIT,54,3,5,2.765017039837181,29,42,538.0,18,5,1,2016,2016-09-12,2016091200
,LA,SF,59,2,4,-27.888483980611692,13,37,560.0,16,0,0,2016,2016-09-12,2016091201
,SF,LA,76,1,7,-0.7792578879043636,30,35,604.0,28,4,4,2016,2016-09-12,2016091201
,BUF,NYJ,49,4,6,8.435561191197616,22,30,410.0,13,3,3,2016,2016-09-15,2016091500
,NYJ,BUF,70,8,12,15.747436730988728,32,35,1431.0,44,7,4,2016,2016-09-15,2016091500
,CAR,SF,77,6,11,8.733850885194462,33,40,974.0,33,6,4,2016,2016-09-18,2016091800
,SF,CAR,64,3,4,-14.240470173302805,21,38,884.0,30,6,3,2016,2016-09-18,2016091800
,BAL,CLE,71,5,8,-0.05221035776515043,27,45,412.0,12,2,2,2016,2016-09-18,2016091801
,CLE,BAL,58,4,9,6.885626338202695,21,35,469.0,16,4,3,2016,2016-09-18,2016091801
,DET,TEN,67,7,7,3.01542517513062,24,44,628.0,28,3,1,2016,2016-09-18,2016091802
,TEN,DET,60,5,5,9.966979565512938,25,37,370.0,10,2,2,2016,2016-09-18,2016091802
,HOU,KC,66,4,6,-9.226304715940888,20,34,806.0,26,5,1,2016,2016-09-18,2016091803
,KC,HOU,60,4,6,-26.649590609390867,20,41,588.0,20,2,0,2016,2016-09-18,2016091803
,MIA,NE,60,7,11,3.2332675251382517,33,44,40.0,2,4,3,2016,2016-09-18,2016091804
,NE,MIA,74,5,12,15.871291281120131,31,37,423.0,13,5,4,2016,2016-09-18,2016091804
,NO,NYG,59,2,6,-3.5715272096564137,26,46,913.0,36,3,1,2016,2016-09-18,2016091805
,NYG,NO,71,4,6,-4.417255565354553,34,43,1284.0,43,4,0,2016,2016-09-18,2016091805
,CIN,PIT,73,7,10,-5.2689893215028425,26,55,749.0,35,4,1,2016,2016-09-18,2016091806
,PIT,CIN,74,4,6,1.8889374586496994,30,38,1279.0,45,3,3,2016,2016-09-18,2016091806
,DAL,WAS,64,5,10,10.722638313079397,28,34,1271.0,39,5,3,2016,2016-09-18,2016091807
,WAS,DAL,64,5,8,6.975587377733617,30,47,927.0,31,6,2,2016,2016-09-18,2016091807
,ARI,TB,65,6,7,13.21745181986503,27,36,617.0,22,6,4,2016,2016-09-18,2016091808
,TB,ARI,75,2,6,-18.70316791901447,27,55,390.0,13,1,1,2016,2016-09-18,2016091808
,LA,SEA,56,3,7,-3.6084323415123314,17,33,947.0,31,1,0,2016,2016-09-18,2016091809
,SEA,LA,61,2,5,-5.972426442643561,22,37,1156.0,38,1,0,2016,2016-09-18,2016091809
,DEN,IND,65,2,6,2.0803492564108645,35,34,1383.0,46,5,1,2016,2016-09-18,2016091810
,IND,DEN,65,3,4,-13.664893397009058,26,45,895.0,32,2,2,2016,2016-09-18,2016091810
,ATL,LV,65,7,12,23.978793115569452,37,35,1104.0,41,7,4,2016,2016-09-18,2016091811
,LV,ATL,70,3,8,15.02288595779983,39,45,1228.0,40,4,4,2016,2016-09-18,2016091811
,JAX,LAC,63,6,12,-5.108602610644001,27,52,158.0,4,3,2,2016,2016-09-18,2016091812
,LAC,JAX,63,5,6,8.896127241612733,26,28,651.0,17,7,5,2016,2016-09-18,2016091812
,GB,MIN,64,2,4,-9.691862703814513,24,41,869.0,27,3,2,2016,2016-09-18,2016091813
,MIN,GB,56,3,7,-1.7434176351090436,19,35,1094.0,35,3,2,2016,2016-09-18,2016091813
,CHI,PHI,50,3,5,-14.916494004336784,28,32,989.0,27,3,1,2016,2016-09-19,2016091900
,PHI,CHI,64,3,4,2.8518320360232643,24,35,1170.0,37,6,3,2016,2016-09-19,2016091900
,HOU,NE,70,0,4,-18.050472515414206,29,43,318.0,11,0,0,2016,2016-09-22,2016092200
,NE,HOU,57,4,5,-5.859913514234577,19,20,349.0,10,5,3,2016,2016-09-22,2016092200
,ARI,BUF,78,3,8,-25.44664903246124,30,56,176.0,6,4,2,2016,2016-09-25,2016092500
,BUF,ARI,59,5,7,-2.1337972409350527,23,29,470.0,15,4,3,2016,2016-09-25,2016092500
,CAR,MIN,72,4,7,-12.560734256312452,25,44,1455.0,42,1,1,2016,2016-09-25,2016092501
,MIN,CAR,53,0,5,-5.483361156062437,17,30,568.0,21,4,1,2016,2016-09-25,2016092501
,CIN,DEN,63,4,5,-0.32087711857213286,27,35,1361.0,39,4,2,2016,2016-09-25,2016092502
,DEN,CIN,60,3,7,4.432653456405868,24,37,853.0,30,5,4,2016,2016-09-25,2016092502
,DET,GB,67,6,9,13.62592353448634,33,44,505.0,13,5,3,2016,2016-09-25,2016092503
,GB,DET,47,3,5,14.25842501757417,19,26,311.0,10,5,4,2016,2016-09-25,2016092503
,BAL,JAX,63,2,6,-9.114567524347562,25,42,1014.0,34,2,1,2016,2016-09-25,2016092504
,JAX,BAL,63,1,3,-15.642676430883668,22,42,549.0,17,2,2,2016,2016-09-25,2016092504
,CLE,MIA,74,7,11,0.24648313586876341,33,43,1144.0,36,6,1,2016,2016-09-25,2016092505
,MIA,CLE,63,5,10,-4.551417669135002,28,38,1061.0,32,5,4,2016,2016-09-25,2016092505
,NYG,WAS,61,6,14,5.765678478005556,29,40,1055.0,36,6,3,2016,2016-09-25,2016092506
,WAS,NYG,65,6,6,6.733959318380162,26,37,886.0,32,6,2,2016,2016-09-25,2016092506
,LV,TEN,60,6,8,4.41231067791713,22,36,921.0,30,2,2,2016,2016-09-25,2016092507
,TEN,LV,63,4,9,-6.778430494705901,27,34,767.0,25,3,1,2016,2016-09-25,2016092507
,SEA,SF,64,5,8,6.939147297602819,25,34,537.0,15,7,4,2016,2016-09-25,2016092508
,SF,SEA,57,2,4,-6.9672746143350235,17,25,58.0,2,3,2,2016,2016-09-25,2016092508
,LA,TB,61,3,5,-3.790027886212945,25,27,823.0,28,4,4,2016,2016-09-25,2016092509
,TB,LA,83,5,11,3.513216195667454,37,62,1149.0,35,6,4,2016,2016-09-25,2016092509
,PHI,PIT,61,4,7,21.990982685132963,26,31,717.0,23,6,4,2016,2016-09-25,2016092510
,PIT,PHI,58,4,6,-15.594423426605205,18,48,469.0,13,3,0,2016,2016-09-25,2016092510
,IND,LAC,65,3,7,2.1275759716387346,30,39,1392.0,40,5,3,2016,2016-09-25,2016092511
,LAC,IND,58,5,7,-1.8699199510424132,24,41,809.0,25,4,1,2016,2016-09-25,2016092511
,KC,NYJ,59,2,6,-3.2148230363715857,22,35,899.0,25,3,1,2016,2016-09-25,2016092512
,NYJ,KC,66,2,4,-27.407941835888128,24,44,338.0,12,4,0,2016,2016-09-25,2016092512
,CHI,DAL,62,6,8,0.21320738048062476,29,47,34.0,1,4,2,2016,2016-09-25,2016092513
,DAL,CHI,65,3,8,17.54489138301899,36,24,602.0,16,4,4,2016,2016-09-25,2016092513
,ATL,NO,61,6,12,26.89586671439303,33,32,755.0,31,7,5,2016,2016-09-26,2016092600
,NO,ATL,80,7,9,9.462102563211456,41,56,796.0,28,5,4,2016,2016-09-26,2016092600
,CIN,MIA,65,4,8,0.6039873613676416,24,32,1075.0,32,4,1,2016,2016-09-29,2016092900
,MIA,CIN,42,2,4,-9.513908961531937,13,29,352.0,11,1,1,2016,2016-09-29,2016092900
,IND,JAX,72,2,4,-4.7577452436028524,29,47,932.0,27,3,3,2016,2016-10-02,2016100200
,JAX,IND,65,1,7,7.326372450438088,27,36,374.0,20,4,3,2016,2016-10-02,2016100200
,ATL,CAR,63,7,15,29.42816398487847,32,40,1056.0,30,7,5,2016,2016-10-02,2016100201
,CAR,ATL,65,5,9,-0.044032827899957105,29,50,447.0,15,3,3,2016,2016-10-02,2016100201
,BAL,LV,80,3,9,0.09072226722051502,29,54,1281.0,40,4,3,2016,2016-10-02,2016100202
,LV,BAL,52,2,6,-3.8174977811899096,17,35,678.0,21,4,4,2016,2016-10-02,2016100202
,CHI,DET,64,2,7,8.300604356499289,29,38,1286.0,42,3,2,2016,2016-10-02,2016100203
,DET,CHI,56,1,6,-10.522086375576748,24,38,1046.0,36,1,0,2016,2016-10-02,2016100203
,HOU,TEN,61,3,5,3.5589276955382823,32,37,848.0,30,2,2,2016,2016-10-02,2016100204
,TEN,HOU,62,4,4,-4.236751437760837,23,30,826.0,25,3,2,2016,2016-10-02,2016100204
,BUF,NE,72,2,5,11.608047578414565,34,40,582.0,17,2,1,2016,2016-10-02,2016100205
,NE,BUF,52,1,6,-6.682095175714873,17,30,125.0,4,1,0,2016,2016-10-02,2016100205
,NYJ,SEA,64,1,6,1.6789933746166499,24,44,1076.0,31,3,2,2016,2016-10-02,2016100206
,SEA,NYJ,57,6,8,12.575613879486118,26,34,1002.0,30,5,3,2016,2016-10-02,2016100206
,CLE,WAS,67,0,4,6.362958496444339,35,39,807.0,29,3,2,2016,2016-10-02,2016100207
,WAS,CLE,56,4,8,9.868877022851558,28,30,1107.0,31,5,4,2016,2016-10-02,2016100207
,DEN,TB,64,2,8,2.126612274489975,26,35,479.0,20,5,3,2016,2016-10-02,2016100208
,TB,DEN,65,1,3,-24.927853407450236,17,40,928.0,33,1,1,2016,2016-10-02,2016100208
,ARI,LA,74,6,12,-5.387601153463299,32,49,1332.0,47,3,1,2016,2016-10-02,2016100209
,LA,ARI,54,5,5,-4.293176262702767,18,32,889.0,28,3,2,2016,2016-10-02,2016100209
,LAC,NO,67,4,8,-1.7143903315159776,24,46,1008.0,40,6,4,2016,2016-10-02,2016100210
,NO,LAC,68,2,5,2.4941376428197257,28,38,1003.0,34,5,5,2016,2016-10-02,2016100210
,DAL,SF,70,4,6,16.79427782363827,36,34,933.0,34,4,3,2016,2016-10-02,2016100211
,SF,DAL,52,5,6,2.6542523987855864,21,24,843.0,29,3,2,2016,2016-10-02,2016100211
,KC,PIT,72,2,7,-6.552080748767033,27,54,251.0,7,4,2,2016,2016-10-02,2016100212
,PIT,KC,54,6,11,25.278976338785352,27,30,183.0,7,6,6,2016,2016-10-02,2016100212
,MIN,NYG,67,5,8,7.051160603992374,23,36,550.0,19,3,3,2016,2016-10-03,2016100300
,NYG,MIN,63,1,4,-9.280732254110406,25,45,304.0,13,2,1,2016,2016-10-03,2016100300
,ARI,SF,64,4,6,0.35020630912321316,23,29,1119.0,35,6,4,2016,2016-10-06,2016100600
,SF,ARI,74,2,3,-11.620395725633117,30,38,851.0,34,3,3,2016,2016-10-06,2016100600
,BAL,WAS,69,2,4,-9.924039923576668,26,50,994.0,33,3,1,2016,2016-10-09,2016100900
,WAS,BAL,60,3,5,-4.605004111334822,29,41,1074.0,37,3,1,2016,2016-10-09,2016100900
,CLE,NE,59,3,8,-8.784805927608314,19,38,349.0,11,2,2,2016,2016-10-09,2016100901
,NE,CLE,75,6,7,17.084335925968546,31,42,426.0,14,6,4,2016,2016-10-09,2016100901
,DET,PHI,54,2,6,4.352505630516999,19,29,1256.0,35,4,3,2016,2016-10-09,2016100902
,PHI,DET,57,4,8,6.934908188088199,30,36,252.0,8,3,2,2016,2016-10-09,2016100902
,CHI,IND,61,5,10,15.092069383897815,31,43,1014.0,32,4,2,2016,2016-10-09,2016100903
,IND,CHI,62,8,12,7.421632223952951,27,43,1180.0,42,4,2,2016,2016-10-09,2016100903
,MIA,TEN,40,3,3,-3.2402489381300486,14,23,694.0,20,2,1,2016,2016-10-09,2016100904
