gid,season,week,gameday,game_type,team,opp,pts,pts_allowed,is_home,plays,pr_all,proe,proe_fastr,expl_off,expl20_off,expl_off_n,epa_off,succ_off,spp_neut,spp_neut_n,spp_neut_run,spp_neut_run_n,plays_neut,pr_neut,nh_neut,proe_neut,pr_wp,def_plays,expl_def,expl20_def,epa_def,succ_def,pts_off,drives,ppd
2009_01_SF_ARI,2009,1,2009-09-13,REG,ARI,SF,16.0,20.0,1,61,0.7213114754098361,6.4008632161866466,,0.06557377049180328,0.04918032786885246,4,-0.21310379156944687,0.3442622950819672,34.38709677419355,31,38.333333333333336,15,41.0,0.5853658536585366,0.0,-0.18148712224969188,0.6382978723404256,60,0.016666666666666666,0.016666666666666666,-0.1862689205795065,0.3,16.0,14,1.1428571428571428
2009_01_STL_SEA,2009,1,2009-09-13,REG,LA,SEA,0.0,28.0,0,57,0.6842105263157895,-2.4652159318207216,,0.05263157894736842,0.03508771929824561,3,-0.31527820690430497,0.2982456140350877,27.85,20,35.6,10,26.0,0.6153846153846154,0.0,1.488946207856169,0.6153846153846154,70,0.05714285714285714,0.05714285714285714,0.1353381899943972,0.4857142857142857,0.0,12,0.0
2009_01_STL_SEA,2009,1,2009-09-13,REG,SEA,LA,28.0,0.0,1,70,0.5142857142857142,6.126330592022403,,0.05714285714285714,0.05714285714285714,4,0.1353381899943972,0.4857142857142857,29.615384615384617,26,32.5,12,32.0,0.59375,0.0,9.79208337371392,0.625,57,0.05263157894736842,0.03508771929824561,-0.31527820690430497,0.2982456140350877,28.0,12,2.3333333333333335
2009_01_WAS_NYG,2009,1,2009-09-13,REG,WAS,NYG,17.0,23.0,0,50,0.58,-13.548513358146574,,0.08,0.06,4,-0.11480262242932794,0.38,35.6,5,32.75,4,7.0,0.2857142857142857,0.0,-32.44075827511862,0.5,59,0.11864406779661017,0.1016949152542373,-0.010155621799479396,0.3898305084745763,17.0,10,1.7
2009_01_WAS_NYG,2009,1,2009-09-13,REG,NYG,WAS,23.0,17.0,1,59,0.5084745762711864,2.9482355805934497,,0.11864406779661017,0.1016949152542373,7,-0.010155621799479396,0.3898305084745763,35.625,24,37.833333333333336,12,28.0,0.4642857142857143,0.0,-7.9205232349024985,0.4838709677419355,50,0.08,0.06,-0.11480262242932794,0.38,16.0,10,1.6
2009_01_BUF_NE,2009,1,2009-09-14,REG,BUF,NE,24.0,25.0,0,48,0.6041666666666666,1.8248899768248943,,0.125,0.0625,6,0.14236134196685515,0.4375,34.608695652173914,23,38.45454545454545,11,29.0,0.6206896551724138,0.41379310344827586,3.9952209165236723,0.6206896551724138,79,0.05063291139240506,0.02531645569620253,0.0411962644643869,0.45569620253164556,17.0,8,2.125
2009_01_BUF_NE,2009,1,2009-09-14,REG,NE,BUF,25.0,24.0,1,79,0.7088607594936709,8.789114297956306,,0.05063291139240506,0.02531645569620253,4,0.0411962644643869,0.45569620253164556,33.372093023255815,43,38.1875,16,51.0,0.6078431372549019,0.0,4.313281018535851,0.631578947368421,48,0.125,0.0625,0.14236134196685515,0.4375,25.0,11,2.272727272727273
2009_01_SD_OAK,2009,1,2009-09-14,REG,LAC,LV,24.0,20.0,0,61,0.639344262295082,1.989160492165174,,0.08196721311475409,0.04918032786885246,5,0.044199072536441904,0.4098360655737705,32.13793103448276,29,38.333333333333336,12,38.0,0.6052631578947368,0.0,0.32696498920781614,0.6428571428571429,64,0.09375,0.046875,-0.008054220505000386,0.390625,24.0,12,2.0
2009_01_SD_OAK,2009,1,2009-09-14,REG,LV,LAC,20.0,24.0,1,64,0.5,-12.88474247302221,,0.09375,0.046875,6,-0.008054220505000386,0.390625,35.91428571428571,35,38.958333333333336,24,44.0,0.38636363636363635,0.022727272727272728,-17.93789581302561,0.45098039215686275,61,0.08196721311475409,0.04918032786885246,0.044199072536441904,0.4098360655737705,20.0,11,1.8181818181818181
2009_02_ARI_JAX,2009,2,2009-09-20,REG,ARI,JAX,31.0,17.0,0,56,0.5714285714285714,10.488117426064067,,0.125,0.03571428571428571,7,0.24907433547092886,0.5178571428571429,40.0,16,41.666666666666664,9,18.0,0.4444444444444444,0.0,-6.203690073555754,0.4444444444444444,67,0.07462686567164178,0.05970149253731343,-0.11181289341537251,0.3283582089552239,24.0,11,2.1818181818181817
2009_02_ARI_JAX,2009,2,2009-09-20,REG,JAX,ARI,17.0,31.0,1,67,0.7014925373134329,-0.05113796918559482,,0.07462686567164178,0.05970149253731343,5,-0.11181289341537251,0.3283582089552239,31.666666666666668,9,39.166666666666664,6,12.0,0.5,0.0,-7.393965326875498,0.5,56,0.125,0.03571428571428571,0.24907433547092886,0.5178571428571429,17.0,12,1.4166666666666667
2009_02_BAL_SD,2009,2,2009-09-20,REG,BAL,LAC,31.0,26.0,0,60,0.4666666666666667,-2.492072859045529,,0.1,0.05,6,0.05842188069829833,0.5333333333333333,31.233333333333334,30,35.833333333333336,18,42.0,0.42857142857142855,0.0,-4.564434064681903,0.4523809523809524,67,0.13432835820895522,0.11940298507462686,0.10644416552723675,0.3880597014925373,31.0,12,2.5833333333333335
2009_02_BAL_SD,2009,2,2009-09-20,REG,LAC,BAL,26.0,31.0,1,67,0.6865671641791045,1.276142774773226,,0.13432835820895522,0.11940298507462686,9,0.10644416552723675,0.3880597014925373,33.04,25,37.833333333333336,12,32.0,0.59375,0.0,0.22661630408888794,0.6666666666666666,60,0.1,0.05,0.05842188069829833,0.5333333333333333,26.0,11,2.3636363636363638
2009_02_CAR_ATL,2009,2,2009-09-20,REG,CAR,ATL,20.0,28.0,0,67,0.6268656716417911,-7.314197906595895,,0.1791044776119403,0.08955223880597014,12,0.131850760541831,0.43283582089552236,34.233333333333334,30,37.6875,16,36.0,0.4722222222222222,0.0,-11.186433250015162,0.5128205128205128,64,0.09375,0.0625,0.16335535625185552,0.515625,20.0,10,2.0
2009_02_CAR_ATL,2009,2,2009-09-20,REG,ATL,CAR,28.0,20.0,1,64,0.421875,-5.701109174050911,,0.09375,0.0625,6,0.16335535625185552,0.515625,33.84615384615385,39,37.0,22,46.0,0.4782608695652174,0.0,-3.8744685503177436,0.5294117647058824,67,0.1791044776119403,0.08955223880597014,0.131850760541831,0.43283582089552236,28.0,9,3.111111111111111
2009_02_CIN_GB,2009,2,2009-09-20,REG,CIN,GB,31.0,24.0,0,59,0.423728813559322,-11.422918457743567,,0.13559322033898305,0.05084745762711865,8,-0.015619889923075387,0.4406779661016949,36.46875,32,40.75,20,45.0,0.4888888888888889,0.022222222222222223,-7.493060035771182,0.4888888888888889,62,0.12903225806451613,0.08064516129032258,-0.019281925557209274,0.41935483870967744,31.0,11,2.8181818181818183
2009_02_CIN_GB,2009,2,2009-09-20,REG,GB,CIN,24.0,31.0,1,62,0.7096774193548387,3.2538850812809104,,0.12903225806451613,0.08064516129032258,8,-0.019281925557209274,0.41935483870967744,31.0,27,36.416666666666664,12,34.0,0.5882352941176471,0.029411764705882353,2.9907472966532187,0.6410256410256411,59,0.13559322033898305,0.05084745762711865,-0.015619889923075387,0.4406779661016949,17.0,12,1.4166666666666667
2009_02_CLE_DEN,2009,2,2009-09-20,REG,CLE,DEN,6.0,27.0,0,55,0.6363636363636364,-2.975308290170148,,0.05454545454545454,0.03636363636363636,3,-0.3061590038923335,0.32727272727272727,32.78787878787879,33,36.833333333333336,18,41.0,0.5121951219512195,0.0,-9.07918762345471,0.5121951219512195,73,0.1506849315068493,0.0821917808219178,0.1735134264169929,0.410958904109589,6.0,12,0.5
2009_02_CLE_DEN,2009,2,2009-09-20,REG,DEN,CLE,27.0,6.0,1,73,0.5068493150684932,-4.244583672131384,,0.1506849315068493,0.0821917808219178,11,0.1735134264169929,0.410958904109589,30.81081081081081,37,36.55,20,45.0,0.5333333333333333,0.0,-3.92445986380526,0.6346153846153846,55,0.05454545454545454,0.03636363636363636,-0.3061590038923335,0.32727272727272727,27.0,11,2.4545454545454546
2009_02_HOU_TEN,2009,2,2009-09-20,REG,HOU,TEN,34.0,31.0,0,66,0.5909090909090909,3.6067916547853947,,0.12121212121212122,0.09090909090909091,8,0.14134327259220267,0.36363636363636365,31.2,40,36.5,16,49.0,0.6326530612244898,0.0,4.759571839847678,0.6326530612244898,60,0.1,0.05,0.10049027170277869,0.4,34.0,13,2.6153846153846154
2009_02_HOU_TEN,2009,2,2009-09-20,REG,TEN,HOU,31.0,34.0,1,60,0.5666666666666667,-5.08775739098159,,0.1,0.05,6,0.10049027170277869,0.4,28.307692307692307,26,36.23076923076923,13,37.0,0.5405405405405406,0.0,-5.2879254941954565,0.6410256410256411,66,0.12121212121212122,0.09090909090909091,0.14134327259220267,0.36363636363636365,31.0,13,2.3846153846153846
2009_02_LV_KC,2009,2,2009-09-20,REG,LV,KC,13.0,10.0,0,48,0.5416666666666666,-8.815027072303494,,0.041666666666666664,0.020833333333333332,2,-0.19863068513977775,0.3125,30.44,25,39.666666666666664,15,32.0,0.5,0.0,-10.840876864334527,0.5,79,0.10126582278481013,0.0379746835443038,-0.035636792840499885,0.4177215189873418,13.0,11,1.1818181818181819
2009_02_LV_KC,2009,2,2009-09-20,REG,KC,LV,10.0,13.0,1,79,0.5189873417721519,-10.33739844441044,,0.10126582278481013,0.0379746835443038,8,-0.035636792840499885,0.4177215189873418,32.65,40,38.0,21,51.0,0.47058823529411764,0.0196078431372549,-12.263020864627586,0.4915254237288136,48,0.041666666666666664,0.020833333333333332,-0.19863068513977775,0.3125,10.0,11,0.9090909090909091
2009_02_MIN_DET,2009,2,2009-09-20,REG,MIN,DET,27.0,13.0,0,53,0.5849056603773585,7.394571436851886,,0.07547169811320754,0.03773584905660377,4,-0.03560713592856719,0.4716981132075472,35.23809523809524,21,37.6,10,29.0,0.5517241379310345,0.0,-2.9468075096213937,0.5897435897435898,66,0.07575757575757576,0.030303030303030304,-0.1816711607271578,0.42424242424242425,27.0,11,2.4545454545454546
2009_02_MIN_DET,2009,2,2009-09-20,REG,DET,MIN,13.0,27.0,1,66,0.48484848484848486,-17.06580406123502,,0.07575757575757576,0.030303030303030304,5,-0.1816711607271578,0.42424242424242425,34.05555555555556,36,34.92857142857143,28,44.0,0.3181818181818182,0.0,-24.74370609324336,0.2978723404255319,53,0.07547169811320754,0.03773584905660377,-0.03560713592856719,0.4716981132075472,13.0,11,1.1818181818181819
2009_02_NE_NYJ,2009,2,2009-09-20,REG,NE,NYJ,9.0,16.0,0,66,0.696969696969697,3.923360029768722,,0.06060606060606061,0.015151515151515152,4,-0.1317642665458306,0.3484848484848485,32.166666666666664,36,37.294117647058826,17,45.0,0.5777777777777777,0.4888888888888889,-1.085662353191545,0.62,53,0.07547169811320754,0.03773584905660377,-0.12377379575297719,0.3584905660377358,9.0,11,0.8181818181818182
2009_02_NE_NYJ,2009,2,2009-09-20,REG,NYJ,NE,16.0,9.0,1,53,0.4528301886792453,-7.254103795843136,,0.07547169811320754,0.03773584905660377,4,-0.12377379575297719,0.3584905660377358,30.93103448275862,29,35.0,17,37.0,0.4594594594594595,0.02702702702702703,-10.916385109044603,0.4473684210526316,66,0.06060606060606061,0.015151515151515152,-0.1317642665458306,0.3484848484848485,16.0,12,1.3333333333333333
2009_02_NO_PHI,2009,2,2009-09-20,REG,NO,PHI,48.0,22.0,0,65,0.5538461538461539,3.3574819793498833,,0.12307692307692308,0.07692307692307693,8,0.25001454163137105,0.4307692307692308,29.03448275862069,29,34.833333333333336,12,35.0,0.6571428571428571,0.0,10.462819972373506,0.6756756756756757,75,0.09333333333333334,0.06666666666666667,-0.08084411405808205,0.4666666666666667,41.0,12,3.4166666666666665
2009_02_NO_PHI,2009,2,2009-09-20,REG,PHI,NO,22.0,48.0,1,75,0.72,0.9422475445238352,,0.09333333333333334,0.06666666666666667,7,-0.08084411405808205,0.4666666666666667,32.857142857142854,21,39.2,10,26.0,0.6153846153846154,0.0,3.365055958236755,0.6571428571428571,65,0.12307692307692308,0.07692307692307693,0.25001454163137105,0.4307692307692308,20.0,13,1.5384615384615385
2009_02_NYG_DAL,2009,2,2009-09-20,REG,NYG,DAL,33.0,31.0,0,64,0.59375,-1.798626739514127,,0.140625,0.109375,9,0.11997000308702067,0.359375,36.57575757575758,33,42.89473684210526,19,42.0,0.5476190476190477,0.0,-4.371515724347726,0.5777777777777777,58,0.1724137931034483,0.1206896551724138,0.04525986621043889,0.4482758620689655,26.0,12,2.1666666666666665
2009_02_NYG_DAL,2009,2,2009-09-20,REG,DAL,NYG,31.0,33.0,1,58,0.5,-5.477976617633448,,0.1724137931034483,0.1206896551724138,10,0.04525986621043889,0.4482758620689655,30.25,32,36.94736842105263,19,40.0,0.45,0.0,-3.5791386982889195,0.5208333333333334,64,0.140625,0.109375,0.11997000308702067,0.359375,31.0,12,2.5833333333333335
2009_02_PIT_CHI,2009,2,2009-09-20,REG,PIT,CHI,14.0,17.0,0,57,0.631578947368421,10.344356798078264,,0.14035087719298245,0.07017543859649122,8,0.20281312576274113,0.45614035087719296,33.714285714285715,35,37.92857142857143,14,43.0,0.627906976744186,0.046511627906976744,7.539692951849959,0.65,55,0.05454545454545454,0.03636363636363636,0.09731414870753505,0.41818181818181815,14.0,9,1.5555555555555556
2009_02_PIT_CHI,2009,2,2009-09-20,REG,CHI,PIT,17.0,14.0,1,55,0.6909090909090909,7.979715191525998,,0.05454545454545454,0.03636363636363636,3,0.09731414870753505,0.41818181818181815,32.592592592592595,27,41.42857142857143,7,35.0,0.7428571428571429,0.0,13.571282306880766,0.7368421052631579,57,0.14035087719298245,0.07017543859649122,0.20281312576274113,0.45614035087719296,17.0,10,1.7
2009_02_SEA_SF,2009,2,2009-09-20,REG,SEA,SF,10.0,23.0,0,65,0.6461538461538462,-5.682708367559273,,0.046153846153846156,0.03076923076923077,3,-0.24195048794553853,0.36923076923076925,23.11111111111111,9,30.0,6,12.0,0.4166666666666667,0.0,-19.219795899995532,0.5,60,0.08333333333333333,0.03333333333333333,0.1577676425463643,0.4,10.0,12,0.8333333333333334
2009_02_SEA_SF,2009,2,2009-09-20,REG,SF,SEA,23.0,10.0,1,60,0.5166666666666667,2.1866948297744573,,0.08333333333333333,0.03333333333333333,5,0.1577676425463643,0.4,34.10526315789474,19,41.09090909090909,11,25.0,0.48,0.0,-4.453856602112647,0.4230769230769231,65,0.046153846153846156,0.03076923076923077,-0.24195048794553853,0.36923076923076925,23.0,12,1.9166666666666667
2009_02_STL_WAS,2009,2,2009-09-20,REG,LA,WAS,7.0,9.0,0,50,0.58,-3.5927433708918697,,0.04,0.04,2,-0.07661603278016822,0.36,31.333333333333332,30,38.416666666666664,12,37.0,0.6216216216216216,0.0,2.1998394703206148,0.5897435897435898,67,0.11940298507462686,0.04477611940298507,0.03110785565827833,0.417910447761194,7.0,8,0.875
2009_02_STL_WAS,2009,2,2009-09-20,REG,WAS,LA,9.0,7.0,1,67,0.5522388059701493,-1.4049715466209562,,0.11940298507462686,0.04477611940298507,8,0.03110785565827833,0.417910447761194,32.432432432432435,37,37.11764705882353,17,44.0,0.5681818181818182,0.045454545454545456,-2.302426006071295,0.6122448979591837,50,0.04,0.04,-0.07661603278016822,0.36,9.0,8,1.125
2009_02_TB_BUF,2009,2,2009-09-20,REG,TB,BUF,20.0,33.0,0,71,0.7323943661971831,4.479547058352096,,0.08450704225352113,0.056338028169014086,6,-0.236166735385375,0.30985915492957744,34.22222222222222,18,38.625,8,23.0,0.6086956521739131,0.0,-0.4161888064528776,0.625,68,0.14705882352941177,0.08823529411764706,-0.03316262260470621,0.4852941176470588,20.0,13,1.5384615384615385
2009_02_TB_BUF,2009,2,2009-09-20,REG,BUF,TB,33.0,20.0,1,68,0.4852941176470588,-0.28201278276308517,,0.14705882352941177,0.08823529411764706,10,-0.03316262260470621,0.4852941176470588,29.36842105263158,19,32.75,8,24.0,0.5833333333333334,0.7083333333333334,9.118254664403562,0.5714285714285714,71,0.08450704225352113,0.056338028169014086,-0.236166735385375,0.30985915492957744,26.0,12,2.1666666666666665
2009_02_IND_MIA,2009,2,2009-09-21,REG,IND,MIA,27.0,23.0,0,35,0.6857142857142857,4.197028188392796,,0.22857142857142856,0.14285714285714285,8,0.4469114664307132,0.4,31.125,16,36.25,8,21.0,0.6190476190476191,0.047619047619047616,0.42475554799256443,0.68,82,0.0975609756097561,0.012195121951219513,0.20890971919902868,0.5365853658536586,27.0,8,3.375
2009_02_IND_MIA,2009,2,2009-09-21,REG,MIA,IND,23.0,27.0,1,82,0.4024390243902439,-21.97529132055011,,0.0975609756097561,0.012195121951219513,8,0.20890971919902868,0.5365853658536586,38.355555555555554,45,40.2,30,52.0,0.34615384615384615,0.0,-21.173405053008494,0.3448275862068966,35,0.22857142857142856,0.14285714285714285,0.4469114664307132,0.4,23.0,9,2.5555555555555554
2009_03_ATL_NE,2009,3,2009-09-27,REG,ATL,NE,10.0,26.0,0,44,0.6363636363636364,3.013434594424677,,0.06818181818181818,0.06818181818181818,3,-0.029603310228654846,0.4318181818181818,29.571428571428573,28,36.75,12,34.0,0.5882352941176471,0.11764705882352941,2.639284473952748,0.5882352941176471,79,0.08860759493670886,0.0379746835443038,0.19715237137884992,0.4810126582278481,10.0,9,1.1111111111111112
2009_03_ATL_NE,2009,3,2009-09-27,REG,NE,ATL,26.0,10.0,1,79,0.5316455696202531,2.50413552276923,,0.08860759493670886,0.0379746835443038,7,0.19715237137884992,0.4810126582278481,31.53191489361702,47,36.833333333333336,24,54.0,0.5185185185185185,0.0,-0.48761456719229757,0.5636363636363636,44,0.06818181818181818,0.06818181818181818,-0.029603310228654846,0.4318181818181818,26.0,9,2.888888888888889
2009_03_CHI_SEA,2009,3,2009-09-27,REG,CHI,SEA,25.0,19.0,0,57,0.5263157894736842,-2.486529234030883,,0.10526315789473684,0.07017543859649122,6,-0.006481823737614873,0.47368421052631576,32.125,16,38.125,8,22.0,0.6363636363636364,0.0,8.009311206639028,0.5185185185185185,75,0.09333333333333334,0.05333333333333334,-0.08092220928558372,0.38666666666666666,25.0,13,1.9230769230769231
2009_03_CHI_SEA,2009,3,2009-09-27,REG,SEA,CHI,19.0,25.0,1,75,0.6266666666666667,-1.8122842807452693,,0.09333333333333334,0.05333333333333334,7,-0.08092220928558372,0.38666666666666666,31.516129032258064,31,33.75,16,37.0,0.5405405405405406,0.0,-2.6951520667795608,0.5609756097560976,57,0.10526315789473684,0.07017543859649122,-0.006481823737614873,0.47368421052631576,19.0,12,1.5833333333333333
2009_03_CLE_BAL,2009,3,2009-09-27,REG,CLE,BAL,3.0,34.0,0,51,0.5490196078431373,-15.765454840634078,,0.0392156862745098,0.0196078431372549,2,-0.3466989608362144,0.29411764705882354,36.25,8,33.0,4,10.0,0.6,0.0,6.047994739642624,0.4666666666666667,66,0.10606060606060606,0.07575757575757576,0.29018143507919114,0.4696969696969697,3.0,13,0.23076923076923078
2009_03_CLE_BAL,2009,3,2009-09-27,REG,BAL,CLE,34.0,3.0,1,66,0.5757575757575758,10.065214845660636,,0.10606060606060606,0.07575757575757576,7,0.29018143507919114,0.4696969696969697,29.533333333333335,15,31.571428571428573,7,17.0,0.5294117647058824,0.35294117647058826,3.226568373325846,0.6,51,0.0392156862745098,0.0196078431372549,-0.3466989608362144,0.29411764705882354,34.0,11,3.090909090909091
2009_03_DEN_OAK,2009,3,2009-09-27,REG,DEN,LV,23.0,3.0,0,67,0.34328358208955223,-7.552353227967397,,0.05970149253731343,0.05970149253731343,4,0.058384144236541265,0.47761194029850745,36.416666666666664,24,42.0,16,28.0,0.39285714285714285,0.0,-6.765877552170979,0.3333333333333333,47,0.06382978723404255,0.0,-0.43456762740382643,0.2978723404255319,23.0,10,2.3
2009_03_DEN_OAK,2009,3,2009-09-27,REG,LV,DEN,3.0,23.0,1,47,0.5106382978723404,-16.55402546891354,,0.06382978723404255,0.0,3,-0.43456762740382643,0.2978723404255319,25.75,4,33.0,3,8.0,0.625,0.0,9.16207045587002,0.5,67,0.05970149253731343,0.05970149253731343,0.058384144236541265,0.47761194029850745,3.0,10,0.3
2009_03_GB_STL,2009,3,2009-09-27,REG,GB,LA,36.0,17.0,0,59,0.423728813559322,-6.988068219655881,,0.1694915254237288,0.0847457627118644,10,0.2331005205892915,0.4406779661016949,29.476190476190474,21,40.0,9,27.0,0.5925925925925926,0.0,1.1301080237828989,0.6060606060606061,69,0.11594202898550725,0.028985507246376812,-0.12365741825585248,0.37681159420289856,36.0,13,2.769230769230769
2009_03_GB_STL,2009,3,2009-09-27,REG,LA,GB,17.0,36.0,1,69,0.5217391304347826,-14.564823034130931,,0.11594202898550725,0.028985507246376812,8,-0.12365741825585248,0.37681159420289856,31.066666666666666,15,34.3,10,20.0,0.45,0.0,-16.88535870736866,0.42857142857142855,59,0.1694915254237288,0.0847457627118644,0.2331005205892915,0.4406779661016949,17.0,12,1.4166666666666667
2009_03_IND_ARI,2009,3,2009-09-27,REG,IND,ARI,31.0,10.0,0,66,0.5303030303030303,5.2041355645462195,,0.15151515151515152,0.10606060606060606,10,0.11893478221231914,0.45454545454545453,26.0,24,34.55555555555556,9,30.0,0.6666666666666666,0.26666666666666666,14.40506596357938,0.6666666666666666,70,0.02857142857142857,0.02857142857142857,-0.2143349499175148,0.4142857142857143,31.0,13,2.3846153846153846
2009_03_IND_ARI,2009,3,2009-09-27,REG,ARI,IND,10.0,31.0,1,70,0.8285714285714286,17.11143650967783,,0.02857142857142857,0.02857142857142857,2,-0.2143349499175148,0.4142857142857143,32.0,18,38.833333333333336,6,23.0,0.6956521739130435,0.0,11.343374994515615,0.6956521739130435,66,0.15151515151515152,0.10606060606060606,0.11893478221231914,0.45454545454545453,10.0,13,0.7692307692307693
2009_03_JAX_HOU,2009,3,2009-09-27,REG,JAX,HOU,31.0,24.0,0,58,0.5172413793103449,0.7857240225688741,,0.1206896551724138,0.08620689655172414,7,0.3019736744931255,0.4827586206896552,30.972972972972972,37,41.785714285714285,14,45.0,0.5777777777777777,0.0,3.0842318634898485,0.5777777777777777,59,0.1694915254237288,0.1016949152542373,0.21379776917642068,0.423728813559322,31.0,11,2.8181818181818183
2009_03_JAX_HOU,2009,3,2009-09-27,REG,HOU,JAX,24.0,31.0,1,59,0.6271186440677966,0.8648675886199945,,0.1694915254237288,0.1016949152542373,10,0.21379776917642068,0.423728813559322,33.61290322580645,31,37.06666666666667,15,39.0,0.5897435897435898,0.0,1.094004777514762,0.5652173913043478,58,0.1206896551724138,0.08620689655172414,0.3019736744931255,0.4827586206896552,24.0,10,2.4
2009_03_KC_PHI,2009,3,2009-09-27,REG,KC,PHI,14.0,34.0,0,51,0.43137254901960786,-24.281607471191034,,0.0784313725490196,0.0392156862745098,4,-0.21254220546733113,0.27450980392156865,27.5,4,41.0,1,8.0,0.625,0.0,2.863520906983937,0.6,61,0.09836065573770492,0.04918032786885246,0.13789406976039087,0.45901639344262296,14.0,12,1.1666666666666667
2009_03_KC_PHI,2009,3,2009-09-27,REG,PHI,KC,34.0,14.0,1,61,0.5901639344262295,10.227607806036636,,0.09836065573770492,0.04918032786885246,6,0.13789406976039087,0.45901639344262296,32.42857142857143,14,37.833333333333336,6,18.0,0.5555555555555556,0.0,7.259289699563626,0.6428571428571429,51,0.0784313725490196,0.0392156862745098,-0.21254220546733113,0.27450980392156865,34.0,12,2.8333333333333335
2009_03_MIA_SD,2009,3,2009-09-27,REG,MIA,LAC,13.0,23.0,0,63,0.5079365079365079,-8.708452493390558,,0.06349206349206349,0.015873015873015872,4,-0.15019273047797874,0.47619047619047616,37.47222222222222,36,40.43478260869565,23,44.0,0.38636363636363635,0.0,-10.590840673587042,0.38636363636363635,63,0.047619047619047616,0.047619047619047616,-0.0151642985066548,0.36507936507936506,13.0,10,1.3
2009_03_MIA_SD,2009,3,2009-09-27,REG,LAC,MIA,23.0,13.0,1,63,0.5555555555555556,0.7738693822340403,,0.047619047619047616,0.047619047619047616,3,-0.0151642985066548,0.36507936507936506,32.65384615384615,26,40.1,10,32.0,0.625,0.0,2.4633166590131195,0.6829268292682927,63,0.06349206349206349,0.015873015873015872,-0.15019273047797874,0.47619047619047616,16.0,9,1.7777777777777777
2009_03_NO_BUF,2009,3,2009-09-27,REG,NO,BUF,27.0,7.0,0,65,0.47692307692307695,-4.899813225628523,,0.18461538461538463,0.06153846153846154,12,0.09520712277606123,0.4461538461538462,31.3,40,37.04545454545455,22,49.0,0.4897959183673469,0.0,-7.757132944735839,0.5,60,0.06666666666666667,0.016666666666666666,-0.09968315601543215,0.36666666666666664,27.0,14,1.9285714285714286
2009_03_NO_BUF,2009,3,2009-09-27,REG,BUF,NO,7.0,27.0,1,60,0.65,-0.13419951831241259,,0.06666666666666667,0.016666666666666666,4,-0.09968315601543215,0.36666666666666664,25.0,34,33.0625,16,40.0,0.575,0.625,-0.2939765139338739,0.5909090909090909,65,0.18461538461538463,0.06153846153846154,0.09520712277606123,0.4461538461538462,7.0,12,0.5833333333333334
2009_03_NYG_TB,2009,3,2009-09-27,REG,NYG,TB,24.0,0.0,0,74,0.36486486486486486,-11.899077829002694,,0.10810810810810811,0.04054054054054054,8,0.17792937586840088,0.44594594594594594,38.26315789473684,19,40.666666666666664,12,22.0,0.4090909090909091,0.0,-11.9274839375718,0.47058823529411764,35,0.02857142857142857,0.0,-0.6009460659380554,0.2857142857142857,24.0,10,2.4
2009_03_NYG_TB,2009,3,2009-09-27,REG,TB,NYG,0.0,24.0,1,35,0.7428571428571429,3.483459206896303,,0.02857142857142857,0.0,1,-0.6009460659380554,0.2857142857142857,40.5,2,41.0,1,4.0,0.75,0.0,17.75795973460805,0.75,74,0.10810810810810811,0.04054054054054054,0.17792937586840088,0.44594594594594594,0.0,10,0.0
2009_03_PIT_CIN,2009,3,2009-09-27,REG,PIT,CIN,20.0,23.0,0,60,0.5333333333333333,-0.6309332862384759,,0.11666666666666667,0.08333333333333333,7,0.05038551085342195,0.48333333333333334,38.464285714285715,28,40.357142857142854,14,32.0,0.5,0.0,-1.576671969382983,0.5333333333333333,58,0.05172413793103448,0.05172413793103448,0.07390157481825488,0.4482758620689655,20.0,10,2.0
2009_03_PIT_CIN,2009,3,2009-09-27,REG,CIN,PIT,23.0,20.0,1,58,0.6724137931034483,0.5096937165139942,,0.05172413793103448,0.05172413793103448,3,0.07390157481825488,0.4482758620689655,36.0,6,38.4,5,9.0,0.4444444444444444,0.0,-17.476937587222483,0.3076923076923077,60,0.11666666666666667,0.08333333333333333,0.05038551085342195,0.48333333333333334,17.0,9,1.8888888888888888
2009_03_SF_MIN,2009,3,2009-09-27,REG,SF,MIN,24.0,27.0,0,51,0.49019607843137253,-7.106357501788456,,0.11764705882352941,0.0784313725490196,6,-0.126059091379607,0.3333333333333333,31.61904761904762,21,38.69230769230769,13,31.0,0.4838709677419355,0.0,-7.2106672631695945,0.5,72,0.08333333333333333,0.06944444444444445,-0.06614834338936558,0.3194444444444444,17.0,14,1.2142857142857142
2009_03_SF_MIN,2009,3,2009-09-27,REG,MIN,SF,27.0,24.0,1,72,0.625,-5.729151565302112,,0.08333333333333333,0.06944444444444445,6,-0.06614834338936558,0.3194444444444444,32.46875,32,40.8235294117647,17,42.0,0.5476190476190477,0.0,-7.683745890611827,0.5957446808510638,51,0.11764705882352941,0.0784313725490196,-0.126059091379607,0.3333333333333333,21.0,13,1.6153846153846154
2009_03_TEN_NYJ,2009,3,2009-09-27,REG,TEN,NYJ,17.0,24.0,0,69,0.5652173913043478,-11.740128026794675,,0.13043478260869565,0.07246376811594203,9,-0.26181534841412585,0.3188405797101449,30.823529411764707,17,36.8,10,22.0,0.5454545454545454,0.0,-8.929688838966998,0.6,61,0.04918032786885246,0.01639344262295082,-0.3053222908132315,0.3114754098360656,17.0,14,1.2142857142857142
